Team,Season,Time,Name,Status,Position,Market Value,Age,Fee
Chelsea FC,2018/2019,WINTER,Victor Moses,Out,Right Winger,€18.00m,28,loan transfer
Chelsea FC,2018/2019,WINTER,Abdul Rahman Baba,Out,Left-Back,€5.00m,24,loan transfer
Chelsea FC,2018/2019,WINTER,Lucas Piazón,Out,Attacking Midfield,€2.50m,25,loan transfer
Chelsea FC,2019/2020,SUMMER,Mateo Kovacic,In,Central Midfield,€35.00m,25,€45.00m
Chelsea FC,2019/2020,SUMMER,Reece James,In,Right-Back,€7.00m,19,-
Chelsea FC,2019/2020,SUMMER,Marc Guéhi,In,Centre-Back,€1.50m,19,-
Chelsea FC,2019/2020,SUMMER,Mason Mount,In,Attacking Midfield,€12.00m,20,-
Chelsea FC,2019/2020,SUMMER,Michy Batshuayi,In,Centre-Forward,€30.00m,25,"End of loan
Jun 30, 2019"
Chelsea FC,2019/2020,SUMMER,Lucas Piazón,In,Attacking Midfield,€1.50m,25,"End of loan
Jun 30, 2019"
Chelsea FC,2019/2020,SUMMER,Abdul Rahman Baba,In,Left-Back,€5.00m,24,"End of loan
Jun 30, 2019"
Chelsea FC,2019/2020,SUMMER,Christian Pulisic,In,Right Winger,€60.00m,20,"End of loan
Jun 30, 2019"
Chelsea FC,2019/2020,SUMMER,Michael Hector,In,Centre-Back,€3.00m,26,"End of loan
Jun 30, 2019"
Chelsea FC,2019/2020,SUMMER,Kenneth Omeruo,In,Centre-Back,€5.00m,25,"End of loan
Jun 30, 2019"
Chelsea FC,2019/2020,SUMMER,Ola Aina,In,Right-Back,€10.00m,22,"End of loan
Jun 30, 2019"
Chelsea FC,2019/2020,SUMMER,Tiemoué Bakayoko,In,Defensive Midfield,€35.00m,24,"End of loan
Jun 30, 2019"
Chelsea FC,2019/2020,SUMMER,Eduardo,In,Goalkeeper,€750k,36,"End of loan
Jun 30, 2019"
Chelsea FC,2019/2020,SUMMER,Jake Clarke-Salter,In,Centre-Back,€2.00m,21,"End of loan
Jun 30, 2019"
Chelsea FC,2019/2020,SUMMER,Jamal Blackman,In,Goalkeeper,€400k,26,"End of loan
May 31, 2020"
Chelsea FC,2019/2020,SUMMER,Danilo Pantic,In,Attacking Midfield,€2.75m,22,"End of loan
Jun 30, 2019"
Chelsea FC,2019/2020,SUMMER,Eden Hazard,Out,Left Winger,€150.00m,28,€120.80m
Chelsea FC,2019/2020,SUMMER,Ola Aina,Out,Right-Back,€10.00m,22,€9.80m
Chelsea FC,2019/2020,SUMMER,Tomas Kalas,Out,Centre-Back,€4.00m,26,€9.00m
Chelsea FC,2019/2020,SUMMER,David Luiz,Out,Centre-Back,€20.00m,32,€8.70m
Chelsea FC,2019/2020,SUMMER,Kenneth Omeruo,Out,Centre-Back,€5.00m,25,€5.00m
Chelsea FC,2019/2020,SUMMER,Tiemoué Bakayoko,Out,Defensive Midfield,€35.00m,25,"Loan fee:
€3.00m"
Chelsea FC,2019/2020,SUMMER,Ethan Ampadu,Out,Defensive Midfield,€10.00m,18,"Loan fee:
€650k"
Chelsea FC,2019/2020,SUMMER,Eduardo,Out,Goalkeeper,€750k,36,free transfer
Chelsea FC,2019/2020,SUMMER,Gary Cahill,Out,Centre-Back,€8.00m,33,free transfer
Chelsea FC,2019/2020,SUMMER,Todd Kane,Out,Right-Back,€1.00m,25,free transfer
Chelsea FC,2019/2020,SUMMER,Jamal Blackman,Out,Goalkeeper,€500k,25,loan transfer
Chelsea FC,2019/2020,SUMMER,Davide Zappacosta,Out,Right Midfield,€15.00m,27,loan transfer
Chelsea FC,2019/2020,SUMMER,Izzy Brown,Out,Left Winger,€5.00m,22,loan transfer
Chelsea FC,2019/2020,SUMMER,Lewis Baker,Out,Central Midfield,€4.00m,24,loan transfer
Chelsea FC,2019/2020,SUMMER,Jake Clarke-Salter,Out,Centre-Back,€2.00m,21,loan transfer
Chelsea FC,2019/2020,SUMMER,Matt Miazga,Out,Centre-Back,€3.00m,24,loan transfer
Chelsea FC,2019/2020,SUMMER,Danny Drinkwater,Out,Central Midfield,€8.00m,29,loan transfer
Chelsea FC,2019/2020,SUMMER,Danilo Pantic,Out,Attacking Midfield,€2.75m,22,loan transfer
Chelsea FC,2019/2020,SUMMER,Abdul Rahman Baba,Out,Left-Back,€5.00m,25,loan transfer
Chelsea FC,2019/2020,SUMMER,Kenedy,Out,Left Winger,€10.00m,23,loan transfer
Chelsea FC,2019/2020,SUMMER,Lucas Piazón,Out,Attacking Midfield,€1.50m,25,loan transfer
Chelsea FC,2019/2020,SUMMER,Rob Green,Out,Goalkeeper,-,39,-
Chelsea FC,2019/2020,SUMMER,Gonzalo Higuaín,Out,Centre-Forward,€35.00m,31,"End of loan
Jun 30, 2019"
Chelsea FC,2019/2020,SUMMER,Mateo Kovacic,Out,Central Midfield,€35.00m,25,"End of loan
Jun 30, 2019"
Chelsea FC,2019/2020,WINTER,Billy Gilmour,In,Defensive Midfield,€3.00m,18,-
Chelsea FC,2019/2020,WINTER,Victor Moses,In,Right Winger,€8.50m,29,"End of loan
Jan 22, 2020"
Chelsea FC,2019/2020,WINTER,Lewis Baker,In,Central Midfield,€3.50m,24,"End of loan
Jan 22, 2020"
Chelsea FC,2019/2020,WINTER,Danny Drinkwater,In,Central Midfield,€6.00m,29,"End of loan
Jan 6, 2020"
Chelsea FC,2019/2020,WINTER,Danilo Pantic,In,Attacking Midfield,€1.80m,23,"End of loan
Jan 31, 2020"
Chelsea FC,2019/2020,WINTER,Jamal Blackman,In,Goalkeeper,€500k,26,"End of loan
Jan 16, 2020"
Chelsea FC,2019/2020,WINTER,Michael Hector,Out,Centre-Back,€3.00m,27,€5.90m
Chelsea FC,2019/2020,WINTER,Victor Moses,Out,Right Winger,€8.50m,29,"Loan fee:
€216k"
Chelsea FC,2019/2020,WINTER,Jamal Blackman,Out,Goalkeeper,€500k,26,loan transfer
Chelsea FC,2019/2020,WINTER,Danny Drinkwater,Out,Central Midfield,€6.00m,29,loan transfer
Chelsea FC,2019/2020,WINTER,Marc Guéhi,Out,Centre-Back,€1.50m,19,loan transfer
Chelsea FC,2020/2021,SUMMER,Kai Havertz,In,Centre-Forward,€81.00m,21,€80.00m
Chelsea FC,2020/2021,SUMMER,Timo Werner,In,Left Winger,€64.00m,24,€53.00m
Chelsea FC,2020/2021,SUMMER,Ben Chilwell,In,Left-Back,€40.00m,23,€50.20m
Chelsea FC,2020/2021,SUMMER,Hakim Ziyech,In,Right Winger,€40.00m,27,€40.00m
Chelsea FC,2020/2021,SUMMER,Edouard Mendy,In,Goalkeeper,€7.00m,28,€24.00m
Chelsea FC,2020/2021,SUMMER,Malang Sarr,In,Centre-Back,€16.00m,21,free transfer
Chelsea FC,2020/2021,SUMMER,Thiago Silva,In,Centre-Back,€4.80m,35,free transfer
Chelsea FC,2020/2021,SUMMER,Michy Batshuayi,In,Centre-Forward,€10.00m,27,"End of loan
May 31, 2021"
Chelsea FC,2020/2021,SUMMER,Ross Barkley,In,Central Midfield,€20.00m,27,"End of loan
May 31, 2021"
Chelsea FC,2020/2021,SUMMER,Ruben Loftus-Cheek,In,Central Midfield,€20.00m,25,"End of loan
May 31, 2021"
Chelsea FC,2020/2021,SUMMER,Nathan,In,Attacking Midfield,€800k,24,"End of loan
Jun 30, 2020"
Chelsea FC,2020/2021,SUMMER,Jake Clarke-Salter,In,Centre-Back,€2.00m,23,"End of loan
May 31, 2021"
Chelsea FC,2020/2021,SUMMER,Abdul Rahman Baba,In,Left-Back,€2.40m,25,"End of loan
Jun 30, 2020"
Chelsea FC,2020/2021,SUMMER,Mario Pasalic,In,Central Midfield,€25.00m,25,"End of loan
Aug 31, 2020"
Chelsea FC,2020/2021,SUMMER,Charly Musonda Jr.,In,Left Winger,€1.00m,23,"End of loan
Jun 30, 2020"
Chelsea FC,2020/2021,SUMMER,Álvaro Morata,In,Centre-Forward,€36.00m,27,"End of loan
Jun 30, 2020"
Chelsea FC,2020/2021,SUMMER,Ethan Ampadu,In,Defensive Midfield,€9.00m,19,"End of loan
Jun 30, 2020"
Chelsea FC,2020/2021,SUMMER,Jake Clarke-Salter,In,Centre-Back,€2.80m,22,"End of loan
Jul 31, 2020"
Chelsea FC,2020/2021,SUMMER,Izzy Brown,In,Left Winger,€2.00m,23,"End of loan
Jul 31, 2020"
Chelsea FC,2020/2021,SUMMER,Davide Zappacosta,In,Right Midfield,€12.00m,28,"End of loan
Aug 4, 2020"
Chelsea FC,2020/2021,SUMMER,Tiemoué Bakayoko,In,Defensive Midfield,€25.50m,25,"End of loan
Jun 30, 2020"
Chelsea FC,2020/2021,SUMMER,Ethan Ampadu,In,Defensive Midfield,€15.00m,20,"End of loan
May 31, 2021"
Chelsea FC,2020/2021,SUMMER,Danny Drinkwater,In,Central Midfield,€4.80m,30,"End of loan
Jun 30, 2020"
Chelsea FC,2020/2021,SUMMER,Marc Guéhi,In,Centre-Back,€2.70m,20,"End of loan
Jul 31, 2020"
Chelsea FC,2020/2021,SUMMER,Victor Moses,In,Right Winger,€6.00m,29,"End of loan
Aug 31, 2020"
Chelsea FC,2020/2021,SUMMER,Izzy Brown,In,Left Winger,€1.60m,24,"End of loan
May 31, 2021"
Chelsea FC,2020/2021,SUMMER,Kenedy,In,Left Winger,€9.50m,24,"End of loan
Jun 30, 2020"
Chelsea FC,2020/2021,SUMMER,Jamal Blackman,In,Goalkeeper,€600k,27,"End of loan
May 31, 2021"
Chelsea FC,2020/2021,SUMMER,Marc Guéhi,In,Centre-Back,€6.00m,20,"End of loan
May 31, 2021"
Chelsea FC,2020/2021,SUMMER,Matt Miazga,In,Centre-Back,€2.00m,25,"End of loan
Jul 23, 2020"
Chelsea FC,2020/2021,SUMMER,Álvaro Morata,Out,Centre-Forward,€36.00m,27,€35.00m
Chelsea FC,2020/2021,SUMMER,Mario Pasalic,Out,Central Midfield,€25.00m,25,€14.50m
Chelsea FC,2020/2021,SUMMER,Nathan,Out,Attacking Midfield,€800k,24,€3.00m
Chelsea FC,2020/2021,SUMMER,Malang Sarr,Out,Centre-Back,€16.00m,21,"Loan fee:
€2.00m"
Chelsea FC,2020/2021,SUMMER,Tiemoué Bakayoko,Out,Defensive Midfield,€25.50m,26,"Loan fee:
€1.75m"
Chelsea FC,2020/2021,SUMMER,Victor Moses,Out,Right Winger,€6.00m,29,"Loan fee:
€300k"
Chelsea FC,2020/2021,SUMMER,Pedro,Out,Right Winger,€9.50m,33,free transfer
Chelsea FC,2020/2021,SUMMER,Willian,Out,Left Winger,€22.50m,32,free transfer
Chelsea FC,2020/2021,SUMMER,Matt Miazga,Out,Centre-Back,€2.00m,25,loan transfer
Chelsea FC,2020/2021,SUMMER,Danilo Pantic,Out,Attacking Midfield,€1.40m,23,loan transfer
Chelsea FC,2020/2021,SUMMER,Izzy Brown,Out,Left Winger,€2.00m,23,loan transfer
Chelsea FC,2020/2021,SUMMER,Davide Zappacosta,Out,Right Midfield,€10.00m,28,loan transfer
Chelsea FC,2020/2021,SUMMER,Lewis Baker,Out,Central Midfield,€2.80m,25,loan transfer
Chelsea FC,2020/2021,SUMMER,Jamal Blackman,Out,Goalkeeper,€400k,26,loan transfer
Chelsea FC,2020/2021,SUMMER,Ethan Ampadu,Out,Defensive Midfield,€9.00m,19,loan transfer
Chelsea FC,2020/2021,SUMMER,Marc Guéhi,Out,Centre-Back,€2.70m,20,loan transfer
Chelsea FC,2020/2021,SUMMER,Michy Batshuayi,Out,Centre-Forward,€14.00m,26,loan transfer
Chelsea FC,2020/2021,SUMMER,Kenedy,Out,Left Winger,€9.50m,24,loan transfer
Chelsea FC,2020/2021,SUMMER,Ross Barkley,Out,Central Midfield,€21.50m,26,loan transfer
Chelsea FC,2020/2021,SUMMER,Ruben Loftus-Cheek,Out,Central Midfield,€24.00m,24,loan transfer
Chelsea FC,2020/2021,SUMMER,Jake Clarke-Salter,Out,Centre-Back,€2.80m,23,loan transfer
Chelsea FC,2020/2021,SUMMER,Marco van Ginkel,Out,Central Midfield,€3.20m,27,loan transfer
Chelsea FC,2020/2021,WINTER,Lucas Piazón,In,Attacking Midfield,€900k,26,"End of loan
Jan 14, 2021"
Chelsea FC,2020/2021,WINTER,Fikayo Tomori,Out,Centre-Back,€17.00m,23,"Loan fee:
€600k"
Chelsea FC,2020/2021,WINTER,Lucas Piazón,Out,Attacking Midfield,€900k,26,free transfer
Chelsea FC,2020/2021,WINTER,Abdul Rahman Baba,Out,Left-Back,€2.40m,26,loan transfer
Chelsea FC,2020/2021,WINTER,Danny Drinkwater,Out,Central Midfield,€4.00m,30,loan transfer
Chelsea FC,2021/2022,SUMMER,Romelu Lukaku,In,Centre-Forward,€100.00m,28,€113.00m
Chelsea FC,2021/2022,SUMMER,Saúl Ñíguez,In,Central Midfield,€40.00m,26,"Loan fee:
€5.00m"
Chelsea FC,2021/2022,SUMMER,Marcus Bettinelli,In,Goalkeeper,€2.50m,29,free transfer
Chelsea FC,2021/2022,SUMMER,Trevoh Chalobah,In,Centre-Back,€3.50m,21,-
Chelsea FC,2021/2022,SUMMER,Malang Sarr,In,Centre-Back,€10.00m,22,"End of loan
Jun 30, 2021"
Chelsea FC,2021/2022,SUMMER,Danilo Pantic,In,Attacking Midfield,€800k,24,"End of loan
Jun 30, 2021"
Chelsea FC,2021/2022,SUMMER,Kenedy,In,Left Winger,€10.00m,25,"End of loan
Jun 30, 2021"
Chelsea FC,2021/2022,SUMMER,Lewis Baker,In,Central Midfield,€3.50m,26,"End of loan
Jun 30, 2021"
Chelsea FC,2021/2022,SUMMER,Danny Drinkwater,In,Central Midfield,€1.20m,32,"End of loan
May 31, 2022"
Chelsea FC,2021/2022,SUMMER,Davide Zappacosta,In,Right Midfield,€8.00m,29,"End of loan
Jun 30, 2021"
Chelsea FC,2021/2022,SUMMER,Matt Miazga,In,Centre-Back,€3.00m,25,"End of loan
Jun 30, 2021"
Chelsea FC,2021/2022,SUMMER,Tiemoué Bakayoko,In,Defensive Midfield,€20.00m,26,"End of loan
Jun 30, 2021"
Chelsea FC,2021/2022,SUMMER,Abdul Rahman Baba,In,Left-Back,€2.20m,27,"End of loan
May 31, 2022"
Chelsea FC,2021/2022,SUMMER,Jake Clarke-Salter,In,Centre-Back,€2.00m,24,"End of loan
May 31, 2022"
Chelsea FC,2021/2022,SUMMER,Marco van Ginkel,In,Central Midfield,€1.75m,28,"End of loan
Jun 30, 2021"
Chelsea FC,2021/2022,SUMMER,Victor Moses,In,Right Winger,€6.50m,30,"End of loan
Jun 30, 2021"
Chelsea FC,2021/2022,SUMMER,Danny Drinkwater,In,Central Midfield,€3.00m,31,"End of loan
Jun 30, 2021"
Chelsea FC,2021/2022,SUMMER,Fikayo Tomori,In,Centre-Back,€28.00m,23,"End of loan
Jun 30, 2021"
Chelsea FC,2021/2022,SUMMER,Abdul Rahman Baba,In,Left-Back,€2.50m,26,"End of loan
Jun 30, 2021"
Chelsea FC,2021/2022,SUMMER,Billy Gilmour,In,Defensive Midfield,€12.00m,20,"End of loan
May 31, 2022"
Chelsea FC,2021/2022,SUMMER,Tammy Abraham,Out,Centre-Forward,€38.00m,23,€41.00m
Chelsea FC,2021/2022,SUMMER,Fikayo Tomori,Out,Centre-Back,€28.00m,23,€35.30m
Chelsea FC,2021/2022,SUMMER,Kurt Zouma,Out,Centre-Back,€32.00m,26,€35.00m
Chelsea FC,2021/2022,SUMMER,Marc Guéhi,Out,Centre-Back,€10.00m,21,€23.34m
Chelsea FC,2021/2022,SUMMER,Davide Zappacosta,Out,Right Midfield,€8.00m,29,€7.00m
Chelsea FC,2021/2022,SUMMER,Victor Moses,Out,Right Winger,€6.50m,30,€5.00m
Chelsea FC,2021/2022,SUMMER,Olivier Giroud,Out,Centre-Forward,€4.00m,34,€4.80m
Chelsea FC,2021/2022,SUMMER,Tiemoué Bakayoko,Out,Defensive Midfield,€20.00m,27,"Loan fee:
€3.00m"
Chelsea FC,2021/2022,SUMMER,Emerson,Out,Left-Back,€14.00m,27,"Loan fee:
€500k"
Chelsea FC,2021/2022,SUMMER,Kenedy,Out,Left Winger,€10.00m,25,"Loan fee:
€500k"
Chelsea FC,2021/2022,SUMMER,Michy Batshuayi,Out,Centre-Forward,€10.00m,27,"Loan fee:
€150k"
Chelsea FC,2021/2022,SUMMER,Marco van Ginkel,Out,Central Midfield,€1.75m,28,free transfer
Chelsea FC,2021/2022,SUMMER,Izzy Brown,Out,Left Winger,€1.60m,24,free transfer
Chelsea FC,2021/2022,SUMMER,Danilo Pantic,Out,Attacking Midfield,€800k,24,free transfer
Chelsea FC,2021/2022,SUMMER,Billy Gilmour,Out,Defensive Midfield,€10.00m,20,loan transfer
Chelsea FC,2021/2022,SUMMER,Matt Miazga,Out,Centre-Back,€3.00m,26,loan transfer
Chelsea FC,2021/2022,SUMMER,Abdul Rahman Baba,Out,Left-Back,€2.50m,27,loan transfer
Chelsea FC,2021/2022,SUMMER,Danny Drinkwater,Out,Central Midfield,€3.00m,31,loan transfer
Chelsea FC,2021/2022,SUMMER,Ethan Ampadu,Out,Defensive Midfield,€15.00m,20,loan transfer
Chelsea FC,2021/2022,SUMMER,Jake Clarke-Salter,Out,Centre-Back,€2.00m,23,loan transfer
Chelsea FC,2021/2022,SUMMER,Jamal Blackman,Out,Goalkeeper,€600k,27,-
Chelsea FC,2021/2022,SUMMER,Willy Caballero,Out,Goalkeeper,€250k,39,-
Chelsea FC,2021/2022,WINTER,Kenedy,In,Left Winger,€7.00m,25,"End of loan
Jan 13, 2022"
Chelsea FC,2021/2022,WINTER,Lewis Baker,Out,Central Midfield,€2.50m,26,free transfer
Chelsea FC,2022/2023,SUMMER,Wesley Fofana,In,Centre-Back,€40.00m,21,€80.40m
Chelsea FC,2022/2023,SUMMER,Marc Cucurella,In,Left-Back,€28.00m,24,€65.30m
Chelsea FC,2022/2023,SUMMER,Raheem Sterling,In,Right Winger,€70.00m,27,€56.20m
Chelsea FC,2022/2023,SUMMER,Kalidou Koulibaly,In,Centre-Back,€35.00m,31,€41.90m
Chelsea FC,2022/2023,SUMMER,Carney Chukwuemeka,In,Central Midfield,€6.00m,18,€18.00m
Chelsea FC,2022/2023,SUMMER,Cesare Casadei,In,Central Midfield,€1.00m,19,€14.86m
Chelsea FC,2022/2023,SUMMER,Pierre-Emerick Aubameyang,In,Centre-Forward,€15.00m,33,€12.00m
Chelsea FC,2022/2023,SUMMER,Gabriel Slonina,In,Goalkeeper,€3.00m,18,€9.09m
Chelsea FC,2022/2023,SUMMER,Denis Zakaria,In,Defensive Midfield,€27.00m,25,"Loan fee:
€3.00m"
Chelsea FC,2022/2023,SUMMER,Levi Colwill,In,Centre-Back,€5.00m,19,-
Chelsea FC,2022/2023,SUMMER,Conor Gallagher,In,Central Midfield,€25.00m,22,-
Chelsea FC,2022/2023,SUMMER,Armando Broja,In,Centre-Forward,€22.00m,20,-
Chelsea FC,2022/2023,SUMMER,Abdul Rahman Baba,In,Left-Back,€1.80m,28,"End of loan
May 31, 2023"
Chelsea FC,2022/2023,SUMMER,Levi Colwill,In,Centre-Back,€16.00m,20,"End of loan
May 31, 2023"
Chelsea FC,2022/2023,SUMMER,Ethan Ampadu,In,Defensive Midfield,€13.00m,21,"End of loan
Jun 30, 2022"
Chelsea FC,2022/2023,SUMMER,Matt Miazga,In,Centre-Back,€2.00m,26,"End of loan
Jun 30, 2022"
Chelsea FC,2022/2023,SUMMER,Emerson,In,Left-Back,€14.00m,27,"End of loan
Jun 30, 2022"
Chelsea FC,2022/2023,SUMMER,Cesare Casadei,In,Central Midfield,€6.00m,20,"End of loan
May 31, 2023"
Chelsea FC,2022/2023,SUMMER,Michy Batshuayi,In,Centre-Forward,€10.00m,28,"End of loan
Jun 30, 2022"
Chelsea FC,2022/2023,SUMMER,Timo Werner,Out,Left Winger,€35.00m,26,€20.00m
Chelsea FC,2022/2023,SUMMER,Emerson,Out,Left-Back,€14.00m,28,€15.40m
Chelsea FC,2022/2023,SUMMER,Billy Gilmour,Out,Defensive Midfield,€12.00m,21,€8.30m
Chelsea FC,2022/2023,SUMMER,Romelu Lukaku,Out,Centre-Forward,€70.00m,29,"Loan fee:
€7.86m"
Chelsea FC,2022/2023,SUMMER,Michy Batshuayi,Out,Centre-Forward,€10.00m,28,€3.50m
Chelsea FC,2022/2023,SUMMER,Malang Sarr,Out,Centre-Back,€8.00m,23,"Loan fee:
€1.00m"
Chelsea FC,2022/2023,SUMMER,Kenedy,Out,Left Winger,€7.00m,26,€500k
Chelsea FC,2022/2023,SUMMER,Andreas Christensen,Out,Centre-Back,€35.00m,26,free transfer
Chelsea FC,2022/2023,SUMMER,Jake Clarke-Salter,Out,Centre-Back,€2.00m,24,free transfer
Chelsea FC,2022/2023,SUMMER,Antonio Rüdiger,Out,Centre-Back,€40.00m,29,free transfer
Chelsea FC,2022/2023,SUMMER,Matt Miazga,Out,Centre-Back,€2.00m,27,free transfer
Chelsea FC,2022/2023,SUMMER,Charly Musonda Jr.,Out,Left Winger,€900k,25,free transfer
Chelsea FC,2022/2023,SUMMER,Marcos Alonso,Out,Left-Back,€12.00m,31,free transfer
Chelsea FC,2022/2023,SUMMER,Gabriel Slonina,Out,Goalkeeper,€3.00m,18,loan transfer
Chelsea FC,2022/2023,SUMMER,Ethan Ampadu,Out,Defensive Midfield,€13.00m,21,loan transfer
Chelsea FC,2022/2023,SUMMER,Levi Colwill,Out,Centre-Back,€5.00m,19,loan transfer
Chelsea FC,2022/2023,SUMMER,Abdul Rahman Baba,Out,Left-Back,€2.20m,28,loan transfer
Chelsea FC,2022/2023,SUMMER,Callum Hudson-Odoi,Out,Left Winger,€25.00m,21,loan transfer
Chelsea FC,2022/2023,SUMMER,Ross Barkley,Out,Central Midfield,€12.00m,28,-
Chelsea FC,2022/2023,SUMMER,Danny Drinkwater,Out,Central Midfield,€1.20m,32,-
Chelsea FC,2022/2023,SUMMER,Saúl Ñíguez,Out,Central Midfield,€25.00m,27,"End of loan
Jun 30, 2022"
Chelsea FC,2022/2023,WINTER,Enzo Fernández,In,Central Midfield,€55.00m,22,€121.00m
Chelsea FC,2022/2023,WINTER,Mykhaylo Mudryk,In,Left Winger,€40.00m,22,€70.00m
Chelsea FC,2022/2023,WINTER,Benoît Badiashile,In,Centre-Back,€40.00m,21,€38.00m
Chelsea FC,2022/2023,WINTER,Noni Madueke,In,Right Winger,€15.00m,20,€35.00m
Chelsea FC,2022/2023,WINTER,Malo Gusto,In,Right-Back,€15.00m,19,€30.00m
Chelsea FC,2022/2023,WINTER,Andrey Santos,In,Central Midfield,€10.00m,18,€12.50m
Chelsea FC,2022/2023,WINTER,David Datro Fofana,In,Centre-Forward,€7.00m,20,€12.00m
Chelsea FC,2022/2023,WINTER,João Félix,In,Second Striker,€50.00m,23,"Loan fee:
€11.00m"
Chelsea FC,2022/2023,WINTER,Gabriel Slonina,In,Goalkeeper,€8.00m,18,"End of loan
Dec 31, 2022"
Chelsea FC,2022/2023,WINTER,Jorginho,Out,Defensive Midfield,€35.00m,31,€11.30m
Chelsea FC,2022/2023,WINTER,Cesare Casadei,Out,Central Midfield,€1.00m,20,loan transfer
Chelsea FC,2022/2023,WINTER,Andrey Santos,Out,Central Midfield,€12.00m,18,loan transfer
Chelsea FC,2022/2023,WINTER,Malo Gusto,Out,Right-Back,€15.00m,19,loan transfer
Chelsea FC,2023/2024,SUMMER,Moisés Caicedo,In,Defensive Midfield,€75.00m,21,€116.00m
Chelsea FC,2023/2024,SUMMER,Roméo Lavia,In,Defensive Midfield,€32.00m,19,€62.10m
Chelsea FC,2023/2024,SUMMER,Christopher Nkunku,In,Centre-Forward,€80.00m,25,€60.00m
Chelsea FC,2023/2024,SUMMER,Cole Palmer,In,Attacking Midfield,€18.00m,21,€47.00m
Chelsea FC,2023/2024,SUMMER,Axel Disasi,In,Centre-Back,€30.00m,25,€45.00m
Chelsea FC,2023/2024,SUMMER,Nicolas Jackson,In,Centre-Forward,€30.00m,22,€37.00m
Chelsea FC,2023/2024,SUMMER,Lesley Ugochukwu,In,Defensive Midfield,€9.00m,19,€27.00m
Chelsea FC,2023/2024,SUMMER,Robert Sánchez,In,Goalkeeper,€22.00m,25,€23.00m
Chelsea FC,2023/2024,SUMMER,Djordje Petrovic,In,Goalkeeper,€6.00m,23,€16.00m
Chelsea FC,2023/2024,SUMMER,Deivid Washington,In,Centre-Forward,€4.00m,18,€16.00m
Chelsea FC,2023/2024,SUMMER,Ângelo,In,Right Winger,€13.00m,18,€15.00m
Chelsea FC,2023/2024,SUMMER,Diego Moreira,In,Left Winger,€2.00m,18,free transfer
Chelsea FC,2023/2024,SUMMER,Lucas Bergström,In,Goalkeeper,€250k,20,-
Chelsea FC,2023/2024,SUMMER,Omari Hutchinson,In,Attacking Midfield,€1.00m,19,-
Chelsea FC,2023/2024,SUMMER,Ian Maatsen,In,Left-Back,€12.00m,21,-
Chelsea FC,2023/2024,SUMMER,Lewis Hall,In,Left-Back,€10.00m,18,-
Chelsea FC,2023/2024,SUMMER,Omari Hutchinson,In,Attacking Midfield,€7.00m,20,"End of loan
May 31, 2024"
Chelsea FC,2023/2024,SUMMER,Andrey Santos,In,Central Midfield,€15.00m,19,"End of loan
Jun 30, 2023"
Chelsea FC,2023/2024,SUMMER,Malo Gusto,In,Right-Back,€25.00m,20,"End of loan
Jun 30, 2023"
Chelsea FC,2023/2024,SUMMER,Ethan Ampadu,In,Defensive Midfield,€9.00m,22,"End of loan
Jun 30, 2023"
Chelsea FC,2023/2024,SUMMER,Callum Hudson-Odoi,In,Left Winger,€15.00m,22,"End of loan
Jun 30, 2023"
Chelsea FC,2023/2024,SUMMER,Malang Sarr,In,Centre-Back,€6.00m,24,"End of loan
Jun 30, 2023"
Chelsea FC,2023/2024,SUMMER,Romelu Lukaku,In,Centre-Forward,€40.00m,30,"End of loan
Jun 30, 2023"
Chelsea FC,2023/2024,SUMMER,David Datro Fofana,In,Centre-Forward,€12.00m,21,"End of loan
May 31, 2024"
Chelsea FC,2023/2024,SUMMER,Armando Broja,In,Centre-Forward,€22.00m,22,"End of loan
May 31, 2024"
Chelsea FC,2023/2024,SUMMER,Tiemoué Bakayoko,In,Defensive Midfield,€2.50m,28,"End of loan
Jun 30, 2023"
Chelsea FC,2023/2024,SUMMER,Kai Havertz,Out,Centre-Forward,€55.00m,24,€75.00m
Chelsea FC,2023/2024,SUMMER,Mason Mount,Out,Attacking Midfield,€60.00m,24,€64.20m
Chelsea FC,2023/2024,SUMMER,Mateo Kovacic,Out,Central Midfield,€38.00m,29,€29.10m
Chelsea FC,2023/2024,SUMMER,Kalidou Koulibaly,Out,Centre-Back,€15.00m,32,€23.00m
Chelsea FC,2023/2024,SUMMER,Christian Pulisic,Out,Right Winger,€25.00m,24,€20.80m
Chelsea FC,2023/2024,SUMMER,Ruben Loftus-Cheek,Out,Central Midfield,€25.00m,27,€18.90m
Chelsea FC,2023/2024,SUMMER,Edouard Mendy,Out,Goalkeeper,€12.00m,31,€18.50m
Chelsea FC,2023/2024,SUMMER,Ethan Ampadu,Out,Defensive Midfield,€9.00m,22,€8.10m
